4,7,9,21,31,34,,2
7,13,18,24,29,37,,7
4,8,15,24,35,36,,6
2,7,10,17,31,32,,3
15,16,18,20,23,24,,3
3,7,25,26,35,36,,5
2,5,7,8,15,24,,7
2,8,16,17,24,38,,5
3,7,8,10,18,31,,4
1,9,10,20,30,37,,3
2,15,20,21,33,34,,3
1,3,25,28,30,36,,2
4,9,21,22,25,33,,7
6,12,14,15,20,24,,7
12,16,17,24,35,38,,4
1,2,6,11,16,29,,7
18,20,25,32,37,38,,1
3,8,14,19,28,34,,2
6,7,11,23,25,26,,4
6,7,18,20,24,32,,7
5,13,14,23,30,32,,2
2,8,11,15,20,21,,2
3,4,27,29,35,38,,2
7,8,14,15,18,29,,2
5,12,22,34,35,38,,2
5,10,12,16,31,37,,7
1,13,15,22,26,33,,6
1,2,7,33,36,37,,5
6,8,10,12,18,38,,3
1,7,9,19,30,37,,4
2,11,23,24,34,35,,4
1,14,16,19,24,35,,8
1,6,12,24,25,35,,6
4,6,11,18,24,26,,4
2,4,7,16,17,23,,1
4,9,13,14,19,37,,2
3,7,14,17,26,38,,7
4,6,12,28,29,37,,3
6,11,12,14,27,31,,4
1,4,15,17,30,32,,3
2,5,10,11,36,38,,3
7,15,22,24,26,34,,1
1,8,11,13,20,37,,1
1,5,8,31,34,35,,2
2,4,15,16,25,36,,3
1,8,9,11,26,29,,4
7,9,15,20,30,31,,5
8,13,23,28,34,35,,2
6,9,13,21,24,30,,5
3,6,12,18,20,35,,2
17,19,20,27,31,37,,3
4,7,19,20,25,36,,8
3,7,8,11,31,32,,3
8,12,21,30,34,35,,5
5,14,16,21,22,28,,5
13,16,18,19,30,33,,3
6,10,11,25,32,38,,3
9,10,13,15,22,35,,3
5,19,25,29,32,34,,8
11,15,17,26,29,34,,1
1,8,9,29,35,38,,1
1,17,18,21,25,37,,1
4,6,7,22,25,37,,4
1,5,12,22,30,32,,8
1,8,13,19,30,35,,5
9,11,12,13,24,30,,4
1,3,17,20,26,31,,2
4,12,15,17,22,30,,3
4,10,15,16,17,28,,1
2,5,8,9,14,18,,4
8,10,14,15,18,29,,2
2,3,7,12,14,22,,4
1,3,21,26,32,34,,2
5,13,22,25,26,31,,5
2,4,8,22,26,37,,1
4,6,11,16,18,23,,4
3,4,15,16,24,34,,4
1,4,18,25,34,36,,1
3,13,17,26,34,38,,8
6,7,8,12,28,30,,1
15,17,19,20,24,27,,8
4,17,20,25,27,33,,6
2,7,9,16,17,25,,7
6,8,10,11,12,21,,6
10,11,17,30,33,35,,8
5,7,24,26,34,38,,3
13,14,19,24,32,38,,1
2,9,19,26,29,31,,1
1,9,16,21,27,31,,5
8,18,19,20,23,37,,8
4,15,17,20,25,28,,1
1,11,13,20,21,38,,2
9,16,18,26,30,37,,5
14,17,20,28,29,34,,5
10,13,14,17,20,21,,2
7,8,13,28,29,34,,2
17,19,20,24,26,36,,3
3,4,7,17,20,22,,5
3,10,15,16,23,38,,3
1,6,12,24,25,30,,3
1,3,7,17,24,28,,7
3,8,22,23,24,36,,4
2,10,12,15,16,21,,5
1,14,18,23,28,29,,7
13,15,16,30,32,37,,6
2,12,21,24,34,37,,5
3,6,11,26,31,38,,6
5,8,12,19,25,38,,3
6,13,16,26,32,33,,3
5,11,16,17,23,38,,2
6,9,10,13,28,38,,6
9,14,20,29,36,38,,4
2,8,26,32,33,37,,7
2,13,17,19,26,36,,6
9,10,24,25,27,33,,2
4,6,11,14,18,24,,5
1,6,8,17,25,33,,2
1,8,11,14,15,19,,3
5,8,12,26,30,36,,4
3,5,7,16,18,27,,1
5,6,12,19,26,33,,6
12,22,25,31,32,36,,2
12,13,20,22,31,38,,2
1,12,24,25,31,35,,4
2,8,13,19,22,36,,1
1,4,16,19,24,28,,6
13,16,21,23,34,38,,6
8,13,15,24,33,34,,7
11,13,14,15,22,32,,2
8,13,14,19,24,36,,2
9,18,22,28,29,30,,2
6,15,19,34,37,38,,3
1,3,13,21,23,38,,2
9,10,12,21,24,37,,7
19,20,23,24,32,38,,1
4,9,15,18,29,33,,7
3,7,13,16,21,36,,7
8,18,19,26,27,35,,2
4,8,12,16,18,22,,2
6,9,10,12,18,26,,5
5,8,15,28,33,35,,6
8,9,13,18,22,36,,8
5,12,27,30,32,37,,7
10,11,17,22,24,38,,4
4,7,16,21,35,36,,1
5,15,22,24,29,38,,8
9,12,14,20,26,32,,6
2,3,13,23,26,38,,7
4,17,25,27,31,33,,7
1,18,24,27,30,31,,4
4,16,17,20,23,27,,4
5,6,12,20,23,32,,2
1,7,9,10,16,17,,6
14,19,24,31,34,36,,2
6,22,27,33,35,38,,8
6,15,18,24,25,28,,5
2,4,7,11,19,32,,5
3,15,19,22,27,38,,6
1,7,10,20,23,24,,1
4,12,14,16,25,27,,3
5,7,11,19,29,33,,6
1,8,24,26,30,37,,5
3,4,17,23,28,32,,1
6,8,22,24,25,31,,2
3,9,10,24,28,31,,6
6,10,14,20,25,26,,4
5,13,20,27,34,38,,2
3,9,10,26,29,36,,5
3,16,19,25,35,36,,2
19,24,27,33,34,38,,6
4,8,13,19,30,35,,4
2,11,15,18,20,36,,6
3,4,13,22,31,38,,4
4,5,19,29,33,36,,2
1,9,12,13,17,29,,3
22,23,24,25,32,34,,2
10,22,24,31,33,36,,5
14,21,24,29,31,32,,5
2,3,12,15,21,24,,3
22,25,31,32,34,35,,2
6,7,9,22,28,33,,1
2,4,23,24,32,38,,1
2,18,21,25,31,37,,8
6,15,24,26,28,30,,3
9,16,21,24,29,36,,3
6,12,14,16,19,21,,6
3,4,13,20,23,28,,7
4,12,20,32,35,36,,1
6,7,11,14,15,34,,1
4,13,20,26,37,38,,2
3,11,20,33,34,35,,2
8,12,23,25,27,38,,6
13,17,19,20,24,30,,2
4,11,16,19,25,29,,1
2,3,5,13,18,36,,8
17,18,20,22,33,38,,8
6,10,18,22,25,38,,5
1,2,3,15,21,33,,7
1,16,25,30,31,32,,7
2,10,18,26,28,35,,1
7,17,20,21,22,23,,4
4,13,16,21,24,38,,2
1,6,10,17,33,35,,7
2,3,9,18,22,35,,8
10,14,18,27,31,32,,2
7,12,13,27,28,37,,6
3,12,13,19,22,23,,1
3,19,24,25,31,37,,6
9,11,12,23,28,36,,4
3,21,23,24,26,32,,3
10,11,17,25,28,38,,3
2,3,5,17,36,37,,5
2,11,12,19,26,28,,7
7,8,12,13,15,30,,8
2,4,5,15,27,35,,3
8,17,20,22,25,37,,2
20,22,25,29,31,32,,3
17,19,20,26,29,36,,1
6,7,13,15,28,37,,3
1,9,21,26,27,36,,8
2,13,16,17,29,36,,1
5,9,14,23,27,29,,2
3,4,7,19,24,28,,4
5,6,13,33,34,37,,4
2,4,8,10,24,30,,7
3,4,19,23,26,27,,8
2,17,19,21,27,30,,2
7,14,19,28,31,34,,5
11,15,21,27,28,33,,6
4,9,21,23,33,36,,4
2,10,11,21,22,28,,7
6,10,19,20,22,36,,6
3,6,7,20,24,27,,4
4,21,22,31,34,36,,2
1,10,11,15,28,36,,8
4,5,12,21,24,38,,3
3,5,12,31,35,36,,1
2,13,20,21,22,26,,1
4,15,16,26,27,35,,4
1,4,22,23,28,30,,2
2,3,15,16,31,36,,4
2,3,16,25,37,38,,7
3,6,27,28,29,38,,1
4,7,16,21,27,34,,4
1,15,18,24,36,38,,6
7,8,10,15,17,23,,3
5,6,13,17,23,33,,2
5,7,8,9,12,25,,6
3,15,18,19,22,26,,2
3,9,23,27,29,30,,1
4,10,13,15,31,35,,1
4,6,10,13,36,37,,8
20,23,24,29,35,38,,1
7,9,14,16,19,21,,5
7,14,29,32,36,38,,5
11,21,26,33,35,37,,4
11,13,19,33,34,36,,1
3,14,16,19,21,30,,2
14,23,27,34,35,36,,3
2,5,11,17,29,34,,5
2,14,16,17,27,28,,1
22,23,24,33,34,38,,4
5,6,18,24,25,35,,2
4,6,16,18,19,28,,2
10,18,26,29,30,34,,5
2,3,14,17,20,38,,3
2,3,6,8,13,21,,7
1,19,23,25,32,37,,2
4,7,11,14,29,36,,4
11,24,25,31,32,37,,8
1,7,14,16,20,30,,4
7,8,15,19,34,38,,8
2,6,29,31,36,37,,8
3,5,17,23,27,31,,1
6,10,18,19,29,31,,6
2,3,7,9,25,27,,5
3,7,18,22,28,35,,5
1,8,14,16,21,23,,1
2,8,11,12,25,28,,8
1,8,13,21,26,32,,1
13,19,25,26,34,36,,6
2,13,20,28,29,34,,2
2,4,11,16,21,29,,3
8,12,24,26,27,31,,1
21,23,27,30,32,36,,3
13,14,17,20,22,23,,8
3,18,21,27,33,34,,5
11,13,19,28,30,34,,4
5,15,27,29,31,36,,4
6,8,14,20,27,30,,3
13,14,15,16,31,33,,4
2,4,20,22,35,38,,8
5,7,13,20,23,27,,8
6,8,19,22,30,32,,2
5,8,20,21,26,32,,5
2,4,6,12,26,29,,6
7,8,13,15,26,30,,4
2,18,22,31,32,38,,3
9,16,22,25,26,29,,4
6,8,19,22,30,32,,2
5,18,20,21,26,32,,5
2,4,6,12,26,29,,6
7,8,13,15,26,30,,4
2,18,22,31,32,38,,3
9,16,22,25,26,29,,4
7,9,15,17,22,28,,1
6,8,19,28,29,32,,2
3,5,20,26,31,37,,4
6,16,17,24,28,31,,5
8,21,27,31,33,36,,7
2,8,11,24,25,30,,6
3,5,15,21,26,28,,6
9,12,13,21,30,32,,7
1,14,16,21,25,34,,6
1,17,23,27,28,33,,6
6,14,19,29,30,31,,1
5,12,13,19,27,38,,5
12,13,25,28,30,35,,3
3,7,12,16,20,30,,8
11,13,15,19,26,31,,7
1,7,8,15,21,24,,3
6,14,19,20,23,31,,7
1,9,27,32,35,38,,4
12,13,18,19,27,28,,3
18,25,26,31,32,35,,4
12,20,27,29,33,36,,1
16,17,18,31,34,36,,04
02,14,28,29,33,37,,03
